O00-O9A;O10-O16;O13  Gestational [pregnancy-induced] hypertension without significant proteinuria;O13 ; Gestational [pregnancy-induced] hypertension without significant proteinuria
O00-O9A;O10-O16;O14  Pre-eclampsia;O14 ; Pre-eclampsia
O00-O9A;O10-O16;O15  Eclampsia;O15 ; Eclampsia
O00-O9A;O10-O16;O16  Unspecified maternal hypertension;O16 ; Unspecified maternal hypertension
O00-O9A;O20-O29;O20  Hemorrhage in early pregnancy;O20 ; Hemorrhage in early pregnancy
O00-O9A;O20-O29;O21  Excessive vomiting in pregnancy;O21 ; Excessive vomiting in pregnancy
O00-O9A;O20-O29;O22  Venous complications and hemorrhoids in pregnancy;O22 ; Venous complications and hemorrhoids in pregnancy
O00-O9A;O20-O29;O23  Infections of genitourinary tract in pregnancy;O23 ; Infections of genitourinary tract in pregnancy
O00-O9A;O20-O29;O24  Diabetes mellitus in pregnancy, childbirth, and the puerperium;O24 ; Diabetes mellitus in pregnancy, childbirth, and the puerperium
O00-O9A;O20-O29;O25  Malnutrition in pregnancy, childbirth and the puerperium;O25 ; Malnutrition in pregnancy, childbirth and the puerperium
O00-O9A;O20-O29;O26  Maternal care for other conditions predominantly related to pregnancy;O26 ; Maternal care for other conditions predominantly related to pregnancy
O00-O9A;O20-O29;O28  Abnormal findings on antenatal screening of mother;O28 ; Abnormal findings on antenatal screening of mother
O00-O9A;O20-O29;O29  Complications of anesthesia during pregnancy;O29 ; Complications of anesthesia during pregnancy
O00-O9A;O30-O48;O30  Multiple gestation;O30 ; Multiple gestation
O00-O9A;O30-O48;O31  Complications specific to multiple gestation;O31 ; Complications specific to multiple gestation
O00-O9A;O30-O48;O32  Maternal care for malpresentation of fetus;O32 ; Maternal care for malpresentation of fetus
O00-O9A;O30-O48;O33  Maternal care for disproportion;O33 ; Maternal care for disproportion
O00-O9A;O30-O48;O34  Maternal care for abnormality of pelvic organs;O34 ; Maternal care for abnormality of pelvic organs
O00-O9A;O30-O48;O35  Maternal care for known or suspected fetal abnormality and damage;O35 ; Maternal care for known or suspected fetal abnormality and damage
O00-O9A;O30-O48;O36  Maternal care for other fetal problems;O36 ; Maternal care for other fetal problems
O00-O9A;O30-O48;O40  Polyhydramnios;O40 ; Polyhydramnios
O00-O9A;O30-O48;O41  Other disorders of amniotic fluid and membranes;O41 ; Other disorders of amniotic fluid and membranes
O00-O9A;O30-O48;O42  Premature rupture of membranes;O42 ; Premature rupture of membranes
O00-O9A;O30-O48;O43  Placental disorders;O43 ; Placental disorders
O00-O9A;O30-O48;O44  Placenta previa;O44 ; Placenta previa
O00-O9A;O30-O48;O45  Premature separation of placenta [abruptio placentae];O45 ; Premature separation of placenta [abruptio placentae]
O00-O9A;O30-O48;O46  Antepartum hemorrhage, not elsewhere classified;O46 ; Antepartum hemorrhage, not elsewhere classified
O00-O9A;O30-O48;O47  False labor;O47 ; False labor
O00-O9A;O30-O48;O48  Late pregnancy;O48 ; Late pregnancy
O00-O9A;O60-O77;O60  Preterm labor;O60 ; Preterm labor
O00-O9A;O60-O77;O61  Failed induction of labor;O61 ; Failed induction of labor
O00-O9A;O60-O77;O62  Abnormalities of forces of labor;O62 ; Abnormalities of forces of labor
O00-O9A;O60-O77;O63  Long labor;O63 ; Long labor
O00-O9A;O60-O77;O64  Obstructed labor due to malposition and malpresentation of fetus;O64 ; Obstructed labor due to malposition and malpresentation of fetus
O00-O9A;O60-O77;O65  Obstructed labor due to maternal pelvic abnormality;O65 ; Obstructed labor due to maternal pelvic abnormality
O00-O9A;O60-O77;O66  Other obstructed labor;O66 ; Other obstructed labor
O00-O9A;O60-O77;O67  Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified;O67 ; Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified
O00-O9A;O60-O77;O68  Labor and delivery complicated by abnormality of fetal acid-base balance;O68 ; Labor and delivery complicated by abnormality of fetal acid-base balance
O00-O9A;O60-O77;O69  Labor and delivery complicated by umbilical cord complications;O69 ; Labor and delivery complicated by umbilical cord complications
O00-O9A;O60-O77;O70  Perineal laceration during delivery;O70 ; Perineal laceration during delivery
O00-O9A;O60-O77;O71  Other obstetric trauma;O71 ; Other obstetric trauma
O00-O9A;O60-O77;O72  Postpartum hemorrhage;O72 ; Postpartum hemorrhage
O00-O9A;O60-O77;O73  Retained placenta and membranes, without hemorrhage;O73 ; Retained placenta and membranes, without hemorrhage
O00-O9A;O60-O77;O74  Complications of anesthesia during labor and delivery;O74 ; Complications of anesthesia during labor and delivery
O00-O9A;O60-O77;O75  Other complications of labor and delivery, not elsewhere classified;O75 ; Other complications of labor and delivery, not elsewhere classified
O00-O9A;O60-O77;O76  Abnormality in fetal heart rate and rhythm complicating labor and delivery;O76 ; Abnormality in fetal heart rate and rhythm complicating labor and delivery
O00-O9A;O60-O77;O77  Other fetal stress complicating labor and delivery;O77 ; Other fetal stress complicating labor and delivery
O00-O9A;O80-O82;O80  Encounter for full-term uncomplicated delivery;O80 ; Encounter for full-term uncomplicated delivery
O00-O9A;O80-O82;O82  Encounter for cesarean delivery without indication;O82 ; Encounter for cesarean delivery without indication
O00-O9A;O85-O92;O85  Puerperal sepsis;O85 ; Puerperal sepsis
O00-O9A;O85-O92;O86  Other puerperal infections;O86 ; Other puerperal infections
O00-O9A;O85-O92;O87  Venous complications and hemorrhoids in the puerperium;O87 ; Venous complications and hemorrhoids in the puerperium
O00-O9A;O85-O92;O88  Obstetric embolism;O88 ; Obstetric embolism
O00-O9A;O85-O92;O89  Complications of anesthesia during the puerperium;O89 ; Complications of anesthesia during the puerperium
O00-O9A;O85-O92;O90  Complications of the puerperium, not elsewhere classified;O90 ; Complications of the puerperium, not elsewhere classified
O00-O9A;O85-O92;O91  Infections of breast associated with pregnancy, the puerperium and lactation;O91 ; Infections of breast associated with pregnancy, the puerperium and lactation
O00-O9A;O85-O92;O92  Other disorders of breast and disorders of lactation associated with pregnancy and the puerperium;O92 ; Other disorders of breast and disorders of lactation associated with pregnancy and the puerperium
O00-O9A;O94-O9A;O94  Sequelae of complication of pregnancy, childbirth, and the puerperium;O94 ; Sequelae of complication of pregnancy, childbirth, and the puerperium
O00-O9A;O94-O9A;O98  Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium;O98 ; Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
O00-O9A;O94-O9A;O99  Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium;O99 ; Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
O00-O9A;O94-O9A;O9A  Maternal malignant neoplasms, traumatic injuries and abuse classifiable elsewhere but complicating pregnancy, childbirth and the puerperium;O9A ; Maternal malignant neoplasms, traumatic injuries and abuse classifiable elsewhere but complicating pregnancy, childbirth and the puerperium
P00-P96;P00-P04;P00  Newborn affected by maternal conditions that may be unrelated to present pregnancy;P00 ; Newborn affected by maternal conditions that may be unrelated to present pregnancy
P00-P96;P00-P04;P01  Newborn affected by maternal complications of pregnancy;P01 ; Newborn affected by maternal complications of pregnancy
P00-P96;P00-P04;P02  Newborn affected by complications of placenta, cord and membranes;P02 ; Newborn affected by complications of placenta, cord and membranes
P00-P96;P00-P04;P03  Newborn affected by other complications of labor and delivery;P03 ; Newborn affected by other complications of labor and delivery
P00-P96;P00-P04;P04  Newborn affected by noxious substances transmitted via placenta or breast milk;P04 ; Newborn affected by noxious substances transmitted via placenta or breast milk
P00-P96;P05-P08;P05  Disorders of newborn related to slow fetal growth and fetal malnutrition;P05 ; Disorders of newborn related to slow fetal growth and fetal malnutrition
P00-P96;P05-P08;P07  Disorders of newborn related to short gestation and low birth weight, not elsewhere classified;P07 ; Disorders of newborn related to short gestation and low birth weight, not elsewhere classified
P00-P96;P05-P08;P08  Disorders of newborn related to long gestation and high birth weight;P08 ; Disorders of newborn related to long gestation and high birth weight
P00-P96;P09-P09;P09  Abnormal findings on neonatal screening;P09 ; Abnormal findings on neonatal screening
P00-P96;P10-P15;P10  Intracranial laceration and hemorrhage due to birth injury;P10 ; Intracranial laceration and hemorrhage due to birth injury
P00-P96;P10-P15;P11  Other birth injuries to central nervous system;P11 ; Other birth injuries to central nervous system
P00-P96;P10-P15;P12  Birth injury to scalp;P12 ; Birth injury to scalp
P00-P96;P10-P15;P13  Birth injury to skeleton;P13 ; Birth injury to skeleton
P00-P96;P10-P15;P14  Birth injury to peripheral nervous system;P14 ; Birth injury to peripheral nervous system
P00-P96;P10-P15;P15  Other birth injuries;P15 ; Other birth injuries
P00-P96;P19-P29;P19  Metabolic acidemia in newborn;P19 ; Metabolic acidemia in newborn
P00-P96;P19-P29;P21  Birth asphyxia;P21; Birth asphyxia
P00-P96;P19-P29;P22  Respiratory distress of newborn;P22 ; Respiratory distress of newborn
P00-P96;P19-P29;P23  Congenital pneumonia;P23 ; Congenital pneumonia
P00-P96;P19-P29;P24  Neonatal aspiration;P24 ; Neonatal aspiration
P00-P96;P19-P29;P25  Interstitial emphysema and related conditions originating in the perinatal period;P25 ; Interstitial emphysema and related conditions originating in the perinatal period
P00-P96;P19-P29;P26  Pulmonary hemorrhage originating in the perinatal period;P26 ; Pulmonary hemorrhage originating in the perinatal period
P00-P96;P19-P29;P27  Chronic respiratory disease originating in the perinatal period;P27 ; Chronic respiratory disease originating in the perinatal period
P00-P96;P19-P29;P28  Other respiratory conditions originating in the perinatal period;P28 ; Other respiratory conditions originating in the perinatal period
P00-P96;P19-P29;P29  Cardiovascular disorders originating in the perinatal period;P29 ; Cardiovascular disorders originating in the perinatal period
P00-P96;P35-P39;P35  Congenital viral diseases;P35 ; Congenital viral diseases
P00-P96;P35-P39;P36  Bacterial sepsis of newborn;P36 ; Bacterial sepsis of newborn
P00-P96;P35-P39;P37  Other congenital infectious and parasitic diseases;P37 ; Other congenital infectious and parasitic diseases
P00-P96;P35-P39;P38  Omphalitis of newborn;P38 ; Omphalitis of newborn
P00-P96;P35-P39;P39  Other infections specific to the perinatal period;P39 ; Other infections specific to the perinatal period
P00-P96;P50-P61;P50  Newborn affected by intrauterine (fetal) blood loss;P50 ; Newborn affected by intrauterine (fetal) blood loss
P00-P96;P50-P61;P51  Umbilical hemorrhage of newborn;P51 ; Umbilical hemorrhage of newborn
P00-P96;P50-P61;P52  Intracranial nontraumatic hemorrhage of newborn;P52 ; Intracranial nontraumatic hemorrhage of newborn
P00-P96;P50-P61;P53  Hemorrhagic disease of newborn;P53 ; Hemorrhagic disease of newborn
P00-P96;P50-P61;P54  Other neonatal hemorrhages;P54 ; Other neonatal hemorrhages
P00-P96;P50-P61;P55  Hemolytic disease of newborn;P55 ; Hemolytic disease of newborn
P00-P96;P50-P61;P56  Hydrops fetalis due to hemolytic disease;P56 ; Hydrops fetalis due to hemolytic disease
P00-P96;P50-P61;P57  Kernicterus;P57 ; Kernicterus
P00-P96;P50-P61;P58  Neonatal jaundice due to other excessive hemolysis;P58 ; Neonatal jaundice due to other excessive hemolysis
P00-P96;P50-P61;P59  Neonatal jaundice from other and unspecified causes;P59 ; Neonatal jaundice from other and unspecified causes
P00-P96;P50-P61;P60  Disseminated intravascular coagulation of newborn;P60 ; Disseminated intravascular coagulation of newborn
P00-P96;P50-P61;P61  Other perinatal hematological disorders;P61 ; Other perinatal hematological disorders
P00-P96;P70-P74;P70  Transitory disorders of carbohydrate metabolism specific to newborn;P70 ; Transitory disorders of carbohydrate metabolism specific to newborn
P00-P96;P70-P74;P71  Transitory neonatal disorders of calcium and magnesium metabolism;P71 ; Transitory neonatal disorders of calcium and magnesium metabolism
P00-P96;P70-P74;P72  Other transitory neonatal endocrine disorders;P72 ; Other transitory neonatal endocrine disorders
P00-P96;P70-P74;P74  Other transitory neonatal electrolyte and metabolic disturbances;P74 ; Other transitory neonatal electrolyte and metabolic disturbances
P00-P96;P76-P78;P76  Other intestinal obstruction of newborn;P76 ; Other intestinal obstruction of newborn
P00-P96;P76-P78;P77  Necrotizing enterocolitis of newborn;P77 ; Necrotizing enterocolitis of newborn
P00-P96;P76-P78;P78  Other perinatal digestive system disorders;P78 ; Other perinatal digestive system disorders
P00-P96;P80-P83;P80  Hypothermia of newborn;P80 ; Hypothermia of newborn
P00-P96;P80-P83;P81  Other disturbances of temperature regulation of newborn;P81 ; Other disturbances of temperature regulation of newborn
P00-P96;P80-P83;P83  Other conditions of integument specific to newborn;P83 ; Other conditions of integument specific to newborn
P00-P96;P84-P84;P84  Other problems with newborn;P84 ; Other problems with newborn
P00-P96;P90-P96;P90  Convulsions of newborn;P90 ; Convulsions of newborn
P00-P96;P90-P96;P91  Other disturbances of cerebral status of newborn;P91 ; Other disturbances of cerebral status of newborn
P00-P96;P90-P96;P92  Feeding problems of newborn;P92 ; Feeding problems of newborn
P00-P96;P90-P96;P93  Reactions and intoxications due to drugs administered to newborn;P93 ; Reactions and intoxications due to drugs administered to newborn
P00-P96;P90-P96;P94  Disorders of muscle tone of newborn;P94 ; Disorders of muscle tone of newborn
P00-P96;P90-P96;P95  Stillbirth;P95 ; Stillbirth
P00-P96;P90-P96;P96  Other conditions originating in the perinatal period;P96 ; Other conditions originating in the perinatal period
Q00-Q99;Q00-Q07;Q00  Anencephaly and similar malformations;Q00 ; Anencephaly and similar malformations
Q00-Q99;Q00-Q07;Q01  Encephalocele;Q01 ; Encephalocele
Q00-Q99;Q00-Q07;Q02  Microcephaly;Q02 ; Microcephaly
Q00-Q99;Q00-Q07;Q03  Congenital hydrocephalus;Q03 ; Congenital hydrocephalus
Q00-Q99;Q00-Q07;Q04  Other congenital malformations of brain;Q04 ; Other congenital malformations of brain
Q00-Q99;Q00-Q07;Q05  Spina bifida;Q05 ; Spina bifida
Q00-Q99;Q00-Q07;Q06  Other congenital malformations of spinal cord;Q06 ; Other congenital malformations of spinal cord
Q00-Q99;Q00-Q07;Q07  Other congenital malformations of nervous system;Q07 ; Other congenital malformations of nervous system
Q00-Q99;Q10-Q18;Q10  Congenital malformations of eyelid, lacrimal apparatus and orbit;Q10 ; Congenital malformations of eyelid, lacrimal apparatus and orbit
Q00-Q99;Q10-Q18;Q11  Anophthalmos, microphthalmos and macrophthalmos;Q11 ; Anophthalmos, microphthalmos and macrophthalmos
Q00-Q99;Q10-Q18;Q12  Congenital lens malformations;Q12 ; Congenital lens malformations
Q00-Q99;Q10-Q18;Q13  Congenital malformations of anterior segment of eye;Q13 ; Congenital malformations of anterior segment of eye
Q00-Q99;Q10-Q18;Q14  Congenital malformations of posterior segment of eye;Q14 ; Congenital malformations of posterior segment of eye
Q00-Q99;Q10-Q18;Q15  Other congenital malformations of eye;Q15 ; Other congenital malformations of eye
Q00-Q99;Q10-Q18;Q16  Congenital malformations of ear causing impairment of hearing;Q16 ; Congenital malformations of ear causing impairment of hearing
Q00-Q99;Q10-Q18;Q17  Other congenital malformations of ear;Q17 ; Other congenital malformations of ear
Q00-Q99;Q10-Q18;Q18  Other congenital malformations of face and neck;Q18 ; Other congenital malformations of face and neck
Q00-Q99;Q20-Q28;Q20  Congenital malformations of cardiac chambers and connections;Q20 ; Congenital malformations of cardiac chambers and connections
Q00-Q99;Q20-Q28;Q21  Congenital malformations of cardiac septa;Q21 ; Congenital malformations of cardiac septa
Q00-Q99;Q20-Q28;Q22  Congenital malformations of pulmonary and tricuspid valves;Q22 ; Congenital malformations of pulmonary and tricuspid valves
Q00-Q99;Q20-Q28;Q23  Congenital malformations of aortic and mitral valves;Q23 ; Congenital malformations of aortic and mitral valves
Q00-Q99;Q20-Q28;Q24  Other congenital malformations of heart;Q24 ; Other congenital malformations of heart
Q00-Q99;Q20-Q28;Q25  Congenital malformations of great arteries;Q25 ; Congenital malformations of great arteries
Q00-Q99;Q20-Q28;Q26  Congenital malformations of great veins;Q26 ; Congenital malformations of great veins
Q00-Q99;Q20-Q28;Q27  Other congenital malformations of peripheral vascular system;Q27 ; Other congenital malformations of peripheral vascular system
Q00-Q99;Q20-Q28;Q28  Other congenital malformations of circulatory system;Q28 ; Other congenital malformations of circulatory system
Q00-Q99;Q30-Q34;Q30  Congenital malformations of nose;Q30 ; Congenital malformations of nose
Q00-Q99;Q30-Q34;Q31  Congenital malformations of larynx;Q31 ; Congenital malformations of larynx
Q00-Q99;Q30-Q34;Q32  Congenital malformations of trachea and bronchus;Q32 ; Congenital malformations of trachea and bronchus
Q00-Q99;Q30-Q34;Q33  Congenital malformations of lung;Q33 ; Congenital malformations of lung
Q00-Q99;Q30-Q34;Q34  Other congenital malformations of respiratory system;Q34 ; Other congenital malformations of respiratory system
Q00-Q99;Q35-Q37;Q35  Cleft palate;Q35 ; Cleft palate
Q00-Q99;Q35-Q37;Q36  Cleft lip;Q36 ; Cleft lip
Q00-Q99;Q35-Q37;Q37  Cleft palate with cleft lip;Q37 ; Cleft palate with cleft lip
Q00-Q99;Q38-Q45;Q38  Other congenital malformations of tongue, mouth and pharynx;Q38 ; Other congenital malformations of tongue, mouth and pharynx
Q00-Q99;Q38-Q45;Q39  Congenital malformations of esophagus;Q39 ; Congenital malformations of esophagus
Q00-Q99;Q38-Q45;Q40  Other congenital malformations of upper alimentary tract;Q40 ; Other congenital malformations of upper alimentary tract
Q00-Q99;Q38-Q45;Q41  Congenital absence, atresia and stenosis of small intestine;Q41 ; Congenital absence, atresia and stenosis of small intestine
Q00-Q99;Q38-Q45;Q42  Congenital absence, atresia and stenosis of large intestine;Q42 ; Congenital absence, atresia and stenosis of large intestine
Q00-Q99;Q38-Q45;Q43  Other congenital malformations of intestine;Q43 ; Other congenital malformations of intestine
Q00-Q99;Q38-Q45;Q44  Congenital malformations of gallbladder, bile ducts and liver;Q44 ; Congenital malformations of gallbladder, bile ducts and liver
Q00-Q99;Q38-Q45;Q45  Other congenital malformations of digestive system;Q45 ; Other congenital malformations of digestive system
Q00-Q99;Q50-Q56;Q50  Congenital malformations of ovaries, fallopian tubes and broad ligaments;Q50 ; Congenital malformations of ovaries, fallopian tubes and broad ligaments
Q00-Q99;Q50-Q56;Q51  Congenital malformations of uterus and cervix;Q51 ; Congenital malformations of uterus and cervix
Q00-Q99;Q50-Q56;Q52  Other congenital malformations of female genitalia;Q52 ; Other congenital malformations of female genitalia
Q00-Q99;Q50-Q56;Q53  Undescended and ectopic testicle;Q53 ; Undescended and ectopic testicle
Q00-Q99;Q50-Q56;Q54  Hypospadias;Q54 ; Hypospadias
Q00-Q99;Q50-Q56;Q55  Other congenital malformations of male genital organs;Q55 ; Other congenital malformations of male genital organs
Q00-Q99;Q50-Q56;Q56  Indeterminate sex and pseudohermaphroditism;Q56 ; Indeterminate sex and pseudohermaphroditism
Q00-Q99;Q60-Q64;Q60  Renal agenesis and other reduction defects of kidney;Q60 ; Renal agenesis and other reduction defects of kidney
Q00-Q99;Q60-Q64;Q61  Cystic kidney disease;Q61 ; Cystic kidney disease
Q00-Q99;Q60-Q64;Q62  Congenital obstructive defects of renal pelvis and congenital malformations of ureter;Q62 ; Congenital obstructive defects of renal pelvis and congenital malformations of ureter
Q00-Q99;Q60-Q64;Q63  Other congenital malformations of kidney;Q63 ; Other congenital malformations of kidney
Q00-Q99;Q60-Q64;Q64  Other congenital malformations of urinary system;Q64 ; Other congenital malformations of urinary system
Q00-Q99;Q65-Q79;Q65  Congenital deformities of hip;Q65 ; Congenital deformities of hip
Q00-Q99;Q65-Q79;Q66  Congenital deformities of feet;Q66 ; Congenital deformities of feet
Q00-Q99;Q65-Q79;Q67  Congenital musculoskeletal deformities of head, face, spine and chest;Q67 ; Congenital musculoskeletal deformities of head, face, spine and chest
Q00-Q99;Q65-Q79;Q68  Other congenital musculoskeletal deformities;Q68 ; Other congenital musculoskeletal deformities
Q00-Q99;Q65-Q79;Q69  Polydactyly;Q69 ; Polydactyly
Q00-Q99;Q65-Q79;Q70  Syndactyly;Q70 ; Syndactyly
Q00-Q99;Q65-Q79;Q71  Reduction defects of upper limb;Q71 ; Reduction defects of upper limb
Q00-Q99;Q65-Q79;Q72  Reduction defects of lower limb;Q72 ; Reduction defects of lower limb
Q00-Q99;Q65-Q79;Q73  Reduction defects of unspecified limb;Q73 ; Reduction defects of unspecified limb
Q00-Q99;Q65-Q79;Q74  Other congenital malformations of limb(s);Q74 ; Other congenital malformations of limb(s)
Q00-Q99;Q65-Q79;Q75  Other congenital malformations of skull and face bones;Q75 ; Other congenital malformations of skull and face bones
Q00-Q99;Q65-Q79;Q76  Congenital malformations of spine and bony thorax;Q76 ; Congenital malformations of spine and bony thorax
Q00-Q99;Q65-Q79;Q77  Osteochondrodysplasia with defects of growth of tubular bones and spine;Q77 ; Osteochondrodysplasia with defects of growth of tubular bones and spine
Q00-Q99;Q65-Q79;Q78  Other osteochondrodysplasias;Q78 ; Other osteochondrodysplasias
Q00-Q99;Q65-Q79;Q79  Congenital malformations of musculoskeletal system, not elsewhere classified;Q79 ; Congenital malformations of musculoskeletal system, not elsewhere classified
Q00-Q99;Q80-Q89;Q80  Congenital ichthyosis;Q80 ; Congenital ichthyosis
Q00-Q99;Q80-Q89;Q81  Epidermolysis bullosa;Q81 ; Epidermolysis bullosa
Q00-Q99;Q80-Q89;Q82  Other congenital malformations of skin;Q82 ; Other congenital malformations of skin
Q00-Q99;Q80-Q89;Q83  Congenital malformations of breast;Q83 ; Congenital malformations of breast
Q00-Q99;Q80-Q89;Q84  Other congenital malformations of integument;Q84 ; Other congenital malformations of integument
Q00-Q99;Q80-Q89;Q85  Phakomatoses, not elsewhere classified;Q85 ; Phakomatoses, not elsewhere classified
Q00-Q99;Q80-Q89;Q86  Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;Q86 ; Congenital malformation syndromes due to known exogenous causes, not elsewhere classified
Q00-Q99;Q80-Q89;Q87  Other specified congenital malformation syndromes affecting multiple systems;Q87 ; Other specified congenital malformation syndromes affecting multiple systems
Q00-Q99;Q80-Q89;Q89  Other congenital malformations, not elsewhere classified;Q89 ; Other congenital malformations, not elsewhere classified
Q00-Q99;Q90-Q99;Q90  Down syndrome;Q90 ; Down syndrome
Q00-Q99;Q90-Q99;Q91  Trisomy 18 and Trisomy 13;Q91 ; Trisomy 18 and Trisomy 13
Q00-Q99;Q90-Q99;Q92  Other trisomies and partial trisomies of the autosomes, not elsewhere classified;Q92 ; Other trisomies and partial trisomies of the autosomes, not elsewhere classified
Q00-Q99;Q90-Q99;Q93  Monosomies and deletions from the autosomes, not elsewhere classified;Q93 ; Monosomies and deletions from the autosomes, not elsewhere classified
Q00-Q99;Q90-Q99;Q95  Balanced rearrangements and structural markers, not elsewhere classified;Q95 ; Balanced rearrangements and structural markers, not elsewhere classified
Q00-Q99;Q90-Q99;Q96  Turner's syndrome;Q96 ; Turner's syndrome
Q00-Q99;Q90-Q99;Q97  Other sex chromosome abnormalities, female phenotype, not elsewhere classified;Q97 ; Other sex chromosome abnormalities, female phenotype, not elsewhere classified
Q00-Q99;Q90-Q99;Q98  Other sex chromosome abnormalities, male phenotype, not elsewhere classified;Q98 ; Other sex chromosome abnormalities, male phenotype, not elsewhere classified
Q00-Q99;Q90-Q99;Q99  Other chromosome abnormalities, not elsewhere classified;Q99 ; Other chromosome abnormalities, not elsewhere classified
R00-R99;R00-R09;R00  Abnormalities of heart beat;R00 ; Abnormalities of heart beat
R00-R99;R00-R09;R01  Cardiac murmurs and other cardiac sounds;R01 ; Cardiac murmurs and other cardiac sounds
R00-R99;R00-R09;R02  Gangrene, not elsewhere classified;R02; Gangrene, not elsewhere classified
R00-R99;R00-R09;R03  Abnormal blood-pressure reading, without diagnosis;R03 ; Abnormal blood-pressure reading, without diagnosis
R00-R99;R00-R09;R04  Hemorrhage from respiratory passages;R04 ; Hemorrhage from respiratory passages
R00-R99;R00-R09;R05  Cough;R05 ; Cough
R00-R99;R00-R09;R06  Abnormalities of breathing;R06 ; Abnormalities of breathing
R00-R99;R00-R09;R07  Pain in throat and chest;R07 ; Pain in throat and chest
R00-R99;R00-R09;R09  Other symptoms and signs involving the circulatory and respiratory system;R09 ; Other symptoms and signs involving the circulatory and respiratory system
R00-R99;R10-R19;R10  Abdominal and pelvic pain;R10 ; Abdominal and pelvic pain
R00-R99;R10-R19;R11  Nausea and vomiting;R11 ; Nausea and vomiting
R00-R99;R10-R19;R12  Heartburn;R12 ; Heartburn
R00-R99;R10-R19;R13  Aphagia and dysphagia;R13 ; Aphagia and dysphagia
R00-R99;R10-R19;R14  Flatulence and related conditions;R14 ; Flatulence and related conditions
R00-R99;R10-R19;R15  Fecal incontinence;R15 ; Fecal incontinence
R00-R99;R10-R19;R16  Hepatomegaly and splenomegaly, not elsewhere classified;R16 ; Hepatomegaly and splenomegaly, not elsewhere classified
R00-R99;R10-R19;R17  Unspecified jaundice;R17 ; Unspecified jaundice
R00-R99;R10-R19;R18  Ascites;R18 ; Ascites
R00-R99;R10-R19;R19  Other symptoms and signs involving the digestive system and abdomen;R19 ; Other symptoms and signs involving the digestive system and abdomen
R00-R99;R20-R23;R20  Disturbances of skin sensation;R20 ; Disturbances of skin sensation
R00-R99;R20-R23;R21  Rash and other nonspecific skin eruption;R21 ; Rash and other nonspecific skin eruption
R00-R99;R20-R23;R22  Localized swelling, mass and lump of skin and subcutaneous tissue;R22 ; Localized swelling, mass and lump of skin and subcutaneous tissue
R00-R99;R20-R23;R23  Other skin changes;R23 ; Other skin changes
R00-R99;R25-R29;R25  Abnormal involuntary movements;R25 ; Abnormal involuntary movements
R00-R99;R25-R29;R26  Abnormalities of gait and mobility;R26 ; Abnormalities of gait and mobility
R00-R99;R25-R29;R27  Other lack of coordination;R27 ; Other lack of coordination
R00-R99;R25-R29;R29  Other symptoms and signs involving the nervous and musculoskeletal systems;R29 ; Other symptoms and signs involving the nervous and musculoskeletal systems
R00-R99;R30-R39;R30  Pain associated with micturition;R30 ; Pain associated with micturition
R00-R99;R30-R39;R31  Hematuria;R31 ; Hematuria
R00-R99;R30-R39;R32  Unspecified urinary incontinence;R32 ; Unspecified urinary incontinence
R00-R99;R30-R39;R33  Retention of urine;R33 ; Retention of urine
R00-R99;R30-R39;R34  Anuria and oliguria;R34 ; Anuria and oliguria
R00-R99;R30-R39;R35  Polyuria;R35 ; Polyuria
R00-R99;R30-R39;R36  Urethral discharge;R36 ; Urethral discharge
R00-R99;R30-R39;R37  Sexual dysfunction, unspecified;R37 ; Sexual dysfunction, unspecified
R00-R99;R30-R39;R39  Other and unspecified symptoms and signs involving the genitourinary system;R39 ; Other and unspecified symptoms and signs involving the genitourinary system
R00-R99;R40-R46;R40  Somnolence, stupor and coma;R40 ; Somnolence, stupor and coma
R00-R99;R40-R46;R41  Other symptoms and signs involving cognitive functions and awareness;R41 ; Other symptoms and signs involving cognitive functions and awareness
R00-R99;R40-R46;R42  Dizziness and giddiness;R42 ; Dizziness and giddiness
R00-R99;R40-R46;R43  Disturbances of smell and taste;R43 ; Disturbances of smell and taste
R00-R99;R40-R46;R44  Other symptoms and signs involving general sensations and perceptions;R44 ; Other symptoms and signs involving general sensations and perceptions
R00-R99;R40-R46;R45  Symptoms and signs involving emotional state;R45 ; Symptoms and signs involving emotional state
R00-R99;R40-R46;R46  Symptoms and signs involving appearance and behavior;R46 ; Symptoms and signs involving appearance and behavior
R00-R99;R47-R49;R47  Speech disturbances, not elsewhere classified;R47 ; Speech disturbances, not elsewhere classified
R00-R99;R47-R49;R48  Dyslexia and other symbolic dysfunctions, not elsewhere classified;R48 ; Dyslexia and other symbolic dysfunctions, not elsewhere classified
R00-R99;R47-R49;R49  Voice and resonance disorders;R49 ; Voice and resonance disorders
R00-R99;R50-R69;R50  Fever of other and unknown origin;R50 ; Fever of other and unknown origin
R00-R99;R50-R69;R51  Headache;R51 ; Headache
R00-R99;R50-R69;R52  Pain, unspecified;R52 ; Pain, unspecified
